央视频道,#genre#
贵州公共频道,http://110.42.52.180:6688/live/zb.php?token=ZY-fb8byYdlzn2EqiW1jIjY83b%2BmzCXOe8kQ8plsfxmKe%2Bop5C8xKymk6Ft%2Bvh8o8EumQrbIKrDPg&zy.m3u8
贵州影视频道,http://110.42.52.180:6688/live/zb.php?token=ZY-d812VocjlM3GuNINM8B8NKqmuqCCy/MEzdHa8uTLGFE5q1KMbiX3XtEqfoX9L0htRtc7dkn1tA&zy.m3u8
贵州生活频道,http://110.42.52.180:6688/live/zb.php?token=ZY-2274Nhp6BvTFSz2IMy6PkGy24JcSnJR2p%2BM4EbCYYsyM%2BS7t/HL6mHuOv2gCGM6HkwhBCk0Iig&zy.m3u8
贵州乡村频道,http://110.42.52.180:6688/live/zb.php?token=ZY-542amlKI%2ByytXsy03AKtGDRUWTUoKB%2Bfu2Vq83nWYC0wsJEgDRWrefWRSkW4oqbnZsu1ntuIcw&zy.m3u8
贵州科教频道,http://110.42.52.180:6688/live/zb.php?token=ZY-c8f2Xy/lsakP20Ic4tPuelW65w9dfMsXS%2BLgpfyz9hsPd6x2rJsK511jjw5fRbPosCdtnS/bag&zy.m3u8
贵州经济频道http://110.42.52.180:6688/live/live.php?token=TOKEN&id=gzjjpd
贵州家有购物,http://110.42.52.180:6688/live/zb.php?token=ZY-9444xNw6/ZalFdFKf%2BKp35kZWeNGpn707EmDAzMpUZRj5RZWT7sJsvLfTUFctasqKr83Dx3FN%2BKi&zy.m3u8
贵州移动频道,http://110.42.52.180:6688/live/zb.php?token=ZY-6f131rOXeiaBGRoUdLqDa8Q%2Bl5LkRnPHrz1Cd2bKwz5q%2BdWOK2Na1hGh8NYoFwVIj3c457tDqw&zy.m3u8
黔西南综合,http://110.42.52.180:6688/live/zb.php?token=ZY-8fef3Qj1NRkYx6nYnbX34t5FLirgbd%2BcUV4bUY57vPPpOJymH%2BC/uMnJ2ZeQ9xELk4KUrBsg&zy.m3u8
黔西南公共,http://110.42.52.180:6688/live/zb.php?token=ZY-d0fcg7qTM5/caSf7C9AmizyUgKw39xMbFTvxX6CeFgACuHm05q6PL/57JMYDCTKHWgQfSL0p&zy.m3u8

辽宁广播电视台公共频道,http://110.42.52.180:6688/live/zb.php?token=ZY-19e2MxTUK8ksno5hB3vnQALMiIwJycwjJdUraREbAnrYgVLDMUqANLqMJJvJZaY3UPiwrrQAfrH8/dML&zy.m3u8
辽宁广播电视台生活频道,http://110.42.52.180:6688/live/zb.php?token=ZY-712c2WXeQLOXzGitGfNvOJL4RyCnUakTU4//jpStsJIaq458PA%2BqAnu5sf7QgCOuofF2x5LYjYlHDz5Zbg&zy.m3u8
辽宁广播电视台体育休闲频道,http://110.42.52.180:6688/live/zb.php?token=ZY-e9c4LB/du9/la87Sq0nZpRLd15btWBkhNDClypxGzeDhMwI19hniFxvCp2A/GUxVtmvYt9al2nC%2B02tfDgM&zy.m3u8
辽宁广播电视台影视剧频道http://110.42.52.180:6688/live/live.php?token=TOKEN&id=lngbdstysjpd
大连新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-e409VQw7o9L1XAfhxIaEKJXt2%2BQ5z4PcGQdQf44MA9DDkMpo0qZS/GL/ouwUJZbpQQcJdTd%2BTQ&zy.m3u8
大连生活,http://110.42.52.180:6688/live/zb.php?token=ZY-12c5v4SMNYsk79USWu9gEA/P0WrQBWpqF4rb8NfYSAIQILSmV/kkvFwd1lxjVDHxDSGWx3gtrQ&zy.m3u8
大连文体,http://110.42.52.180:6688/live/zb.php?token=ZY-d20bg2FmnKEf4uh5X9GwOtqgjz2XTNSpk1PQ4HkIMlf02MM8kKAlLDam2XiQLn2KOMQVZQ21aA&zy.m3u8
大连乐天购物,http://110.42.52.180:6688/live/zb.php?token=ZY-15c7vNQwlZfQEIC8SKbMTeb75EUE9a1sHTphvXjEq9Rv7efDDHCC5wLpT6dA3V%2B3grbjwxDsMA&zy.m3u8

福建综合,http://110.42.52.180:6688/live/zb.php?token=ZY-9afaSZSgWtCzOEd9dtM4NAGUF3zvFWaAhKRlxzhv%2BNTLGnJHYuX3sl7YB95%2B28ya4sQfDog&zy.m3u8
福建新闻,http://110.42.52.180:6688/live/zb.php?token=ZY-d38798qbIWsuC5WP1FzEgdgcRoRxvzdkdPe0CaskZxPjhE%2BXhmyHcGt56fqOcJ4AuFpcwUU&zy.m3u8
福建乡村振兴公共,http://110.42.52.180:6688/live/zb.php?token=ZY-43d69WeQlvMfq4JanJtnw0VyhPJ3qAx9/7mgHF5SPD%2BKhueyrshVT4gptoNUpZm0p9I1b%2B4&zy.m3u8
福建电视剧,http://110.42.52.180:6688/live/zb.php?token=ZY-1e0aWMuygybcIUcm6AFX4Eah9IYauNkFHO8LDoDS1qE%2B3lY965mrUaakZNe6K%2BFTlWf6nCAi&zy.m3u8
福建旅游,http://110.42.52.180:6688/live/zb.php?token=ZY-e6faHnldn%2BoWKcnnh4zG5jQXHv6%2BpYlteJEf9FUKSX/72uNNLH90ux%2BnunDy5AYjuX%2BVugM&zy.m3u8
福建经济,http://110.42.52.180:6688/live/zb.php?token=ZY-1419ZOqGHzQawTRrNt%2Bqu3RHNKBMKdqtIeU9vsx7Gmuau8Pd%2BeOfVJhLQOl9Hy98Ef1nphc&zy.m3u8
福建文体,http://110.42.52.180:6688/live/zb.php?token=ZY-a759OG787G5zWv7J80WrVpWAzRsJRx7qJ7ZSdK5gPMJcRo6CQSSy3ayQVvG7hiZNK1/chnM&zy.m3u8
福建少儿,http://110.42.52.180:6688/live/zb.php?token=ZY-7e63JzGzOiPp8hEerYG34k52yndZex0QV1In9Fw6Az32JMl6bVmS%2BskJvqFywsmyYB3ey0g&zy.m3u8
福州新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-6a48LwQvD5rdgLycDFSFD5w54WB6/kP9neBCUG4b1ik5E/NbHc7rW6hwIzP449bRgyLGKw&zy.m3u8
漳州新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-6085JjVnsuw0ux9fpVq1nmq0ApDWsbntIhE9qXnKT3ilNiJaGJPvOA9L5FlCtrwZFbA08Q&zy.m3u8
泉州新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-757b4eELc%2BNsm/8D5kwzNdpCSzgdYFvY%2BEgjibRK96Xxo9YuucZk36o5HDFqtKtmPDPWPA&zy.m3u8
三明综合,http://110.42.52.180:6688/live/zb.php?token=ZY-48971u/jAJ1cWxSXR0Xsz41L45WHZkaS5deJVGwEcySnQVX/wgoMNXuhjR/gTX7MMHQDTg&zy.m3u8
莆田综合,http://110.42.52.180:6688/live/zb.php?token=ZY-182aYdr4DpSe5pN2Bi3SNNQjQJJYeWcYuqPBgr2rG5nx75VdUo3EAPnwlzukX53uUTZTuw&zy.m3u8
南平综合,http://110.42.52.180:6688/live/zb.php?token=ZY-64bf0OhTLCjeVgfhesHTrqY8svhK7ZmoNlx0QCHQ%2BBLtr6c3p3ML5AifxHBAufwqguCTdA&zy.m3u8
龙岩综合,http://110.42.52.180:6688/live/zb.php?token=ZY-d9e5w/r7Ro6hyQ8TK0nAtYBWKDRvjEDwCwamMF8a0gytTqYaTCVheqa51K6av2Bx%2BItwfQ&zy.m3u8
宁德新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-36314le/zAx7f035EJBAmsjt/xTUXjFF3F1ydrpL7GvyB/cSfyMQzZvcruiVEsKFnZ%2B0Cg&zy.m3u8
平潭综合,http://110.42.52.180:6688/live/zb.php?token=ZY-c0aacLyjzOc%2BxADwzbc0QySx6doMltZ72kL7jkKUHdlrb/5bp5GJU2z1MIZ8VAvZdHsQNgg&zy.m3u8

广州综合,http://110.42.52.180:6688/live/zb.php?token=ZY-3b6euT8zRl4htIc9JJqYuX1pP/uXYHvWWyeeqkB2oYMMs3aas9CjYQFuXGslRWifhve12MQ&zy.m3u8
河源综合,http://110.42.52.180:6688/live/zb.php?token=ZY-ae9a9xwIV00BXa7Ycc8HMQWsqdSR2/3JYf1gvSVom1qCI4M%2B1yc4QtCqww%2BYeN5qY9k5Bm0&zy.m3u8
中山综合,http://110.42.52.180:6688/live/zb.php?token=ZY-3b7eHYyh5PytK7urPZprcc6c3CSjscwDS2g%2BLCpaaYlc9itfqm0M61R6IHmBPZH8L89ZyqM&zy.m3u8

1905电影网环球经典电影轮播,http://110.42.52.180:6688/live/zb.php?token=ZY-918bUUZLI%2BzVh%2BbYUt8kPKne1stCh/nso739GXVN6MBcyQN2qH1RKOVuVeHSQQB0h%2BZrOJn8vvLy&zy.m3u8
1905电影网流金岁月电影轮播,http://110.42.52.180:6688/live/zb.php?token=ZY-93a1i4fRlexG3LD5cfQ9ThTVSsDT1x2ZCi67ibyTo7PdXq7MOczlP4xtInw6nogJNgHfIlw1wsen&zy.m3u8
重庆新闻,http://110.42.52.180:6688/live/zb.php?token=ZY-dcc85l7j1DChYTaB/UU41OQItwcW2Ly8NFf9md/L5Vnmie2JDVhEumQSwq19p6TlL3C0cFE&zy.m3u8
经典动画大集合,http://110.42.52.180:6688/live/zb.php?token=ZY-b391VbbJ7JORFqVv5cAaYL30TDgGvYQ5sDeK5NngnZiGWZKfwIF9D4xUngw2jOFiRE3bJ8usAS0&zy.m3u8
经典香港电影,http://110.42.52.180:6688/live/zb.php?token=ZY-e1549gyrgqDAWSeCqiirTXL24tgBUURlpdV47bsVeJHoW7%2BfvjI4qFNK2oTUH2fDRUoT5UC0Mg&zy.m3u8
抗战经典影片,http://110.42.52.180:6688/live/zb.php?token=ZY-7c7azLBqonUz79U1SJyA8JrdJBH5vFr0caJ%2B9WYPLXJuHP%2BMfk5%2B2LcnwgmmyK0TvkthjT5fXw&zy.m3u8
新片放映厅,http://110.42.52.180:6688/live/zb.php?token=ZY-8e75IqNtKSIQ1pUZ2j1WieVyHi4cZD2upOGlaMhs3%2BEMOvezAnmXnjpW1tyUZThSTIubZwiz&zy.m3u8
CHC影迷电影,http://110.42.52.180:6688/live/zb.php?token=ZY-c086ZEw08iUQmSTEhg9m0A4prXueZZftCL4dJYVd2xupOKM5NltIvbWtBv7rj/5fqyOLDC2okBc&zy.m3u8
CHC动作电影,http://110.42.52.180:6688/live/zb.php?token=ZY-8451975FxWEDRSB/daVecJ/NIqpAe8ViekchbDADaOgRzovKBCbasLsd14jDoPM6qJ8mh8eYeSQ&zy.m3u8
CHC家庭影院,http://110.42.52.180:6688/live/zb.php?token=ZY-f84fERoYlJLvax2T3PAvDxYitXPW7qxNXrJWtYtJExutozErLvhF1Iflg715CyBGRQ3667sgtDE&zy.m3u8
和美乡途轮播台,http://110.42.52.180:6688/live/zb.php?token=ZY-988dUDoQGAvHTpWN6ljtb3jm%2BXb5PQ7sC24BgG6zm70d7DAXAalKhMKAD4hsbxENxvsN70lw2iY&zy.m3u8
南方影视,http://110.42.52.180:6688/live/zb.php?token=ZY-6013dDNRpWQ4lfsnZwTmu1PsRLbzz51HvrFLLd5u8/Oqco50P/WhwB8RsZrr59H9iZZi3ZY&zy.m3u8
赛事最经典,http://110.42.52.180:6688/live/zb.php?token=ZY-6731TSobfEHkfbePDcvUlIyZD4Q3A2%2B7NCKz0SORmPYuwdiEwaVQd5/s4hBSX3rimowy7ADO&zy.m3u8
体坛名栏汇,http://110.42.52.180:6688/live/zb.php?token=ZY-ea20sibv2h1McidTr8Hl6w12g6jItc9tGd31hkzIGDiq%2BcU0w0jTQybSJ15yH4OrfNiHBl1K&zy.m3u8
四海钓鱼,http://110.42.52.180:6688/live/zb.php?token=ZY-f5adXDR%2BuL6gk43qz1x9hJdXs4hmOQYi2Y78W1knZ3HMqZatLqk2LJUIrZ3GKyRdsAuCamw&zy.m3u8
武术世界,http://110.42.52.180:6688/live/zb.php?token=ZY-d1e01t1Xe5tHoYjwqyN9BDJ3uJ2Cq7yjbWpxrPYwS1E8pUaP3CKcSG17Uawtp1EAAHRxric&zy.m3u8
最强综艺趴,http://110.42.52.180:6688/live/zb.php?token=ZY-062cJujw9PaiddyMCrziRS4M2IXsYD3psgkyHAZmwYYwMtKJQSQ7ezI/qc%2BOrRGvTgGrkY/e&zy.m3u8

杭州生活,http://110.42.52.180:6688/live/zb.php?token=ZY-70c3psSO8YHN9RNv1AqplfjVm9MsHJZeRuBmaVPEHHImWiwSZctW5HbdVfYdJ9Lsemp20HE&zy.m3u8
24小时轮播,http://110.42.52.180:6688/live/zb.php?token=ZY-eaebln0stOTonE%2B0m9l/S7nsW8f12IRBZq2SSyqmldsmfn/US2rKBFiHhhiaM%2BpxB5/Xvnl9&zy.m3u8
传奇剧场,http://110.42.52.180:6688/live/zb.php?token=ZY-4d32Gb3eIWLcHy%2BWM28oybe5XF53hZFw/xKt9ss4uN1tktd4eiBclhqezOqi9ASXuIdecL0&zy.m3u8
热血剧场,http://110.42.52.180:6688/live/zb.php?token=ZY-d657UKMGOwKVs3fDNEAr%2BalOunRGMrBMJdAaLW%2B/hAo63phrhUdD0uK3CxpaeZujHOFky8c&zy.m3u8
往昔影院,http://110.42.52.180:6688/live/zb.php?token=ZY-c220gVFKpHa8hssbXm39spS45rn8unissH8U9fP8HaKMmkmy5kc4IFHRgCA%2BnXxRJS5ROsM&zy.m3u8
生活剧场,http://110.42.52.180:6688/live/zb.php?token=ZY-05abeAsFW9zn1RGZh0ypDD3X49Jg4Niy202PHSDN%2BD0nRJFf2Aa2t8160p880Tv00FzVnkI&zy.m3u8
国产佳作,http://110.42.52.180:6688/live/zb.php?token=ZY-04e4HN8GeJ4BKN1veb3yJL%2BE/3qjr8bAmy4FQdq8eC94qAoV/Knawx00FdEEZJJ98y1eczM&zy.m3u8
岁月男神,http://110.42.52.180:6688/live/zb.php?token=ZY-3afc8He%2Bt5GCNQSRfz9KEA567%2BTtuD61XHF%2BMmYmt6wErWjn0mqm93856XYHEG5UmUuVXwM&zy.m3u8
心动投送,http://110.42.52.180:6688/live/zb.php?token=ZY-f6c6cTPmq6S8tbG5yDeq5hfJMZPobqAwrclvYUTAr%2Bj/CJe0HjtHKJRYd%2BAPtp%2Bb9T9AM8M&zy.m3u8
宅家剧场,http://110.42.52.180:6688/live/zb.php?token=ZY-b672K11VB0gIYxjytU/sAnoFTihaBtoHVdpIHNlN%2Bli9fFsPbLD0O0ir89hbWR/q8KkD1bE&zy.m3u8
怀旧经典,http://110.42.52.180:6688/live/zb.php?token=ZY-1366ZeUYCg9MNCZUhpkfMicfj68GRTHNIaHu1dAMklYj9ocMpj5oOZIm9rbllh5tkefjPeY&zy.m3u8
放映厅,http://110.42.52.180:6688/live/zb.php?token=ZY-2521Be9%2BuBAqTpDm6D130VDDQc4tmQ63ZhcctQMLH0Ydiv0G1w8/HNTng5LuJihxFguW8g&zy.m3u8
红色经典,http://110.42.52.180:6688/live/zb.php?token=ZY-d223nUjxLE3BbqS7DsALy2hd4zIg6V3uLB4gl/OD7AJPB7TSHgEpLw/76icoND04YyyO2zM&zy.m3u8
大咖面对面,http://110.42.52.180:6688/live/zb.php?token=ZY-3001XEtv372KZYGQhKkSR0CX7p9ZKWUkzPM7bwHTcvohY31/aTGkifky3ZDX2oQh/IrXH9gj&zy.m3u8
周润发系列,http://110.42.52.180:6688/live/zb.php?token=ZY-befdl6szISASf3vhNxCnuvOPRo6QGknZhWfkUtp5LTe28pcSNlU%2BIEsZVgpfdx7D6iQNPouj&zy.m3u8

中国天气,http://110.42.52.180:6688/live/zb.php?token=ZY-a2927FDo2zrMm54Wnj3tfPIy8CInIuLJ2WxrqG5IPdLc42SDw7p6VQKW09O%2Bzib%2BhyAnh88&zy.m3u8
中华特产,http://110.42.52.180:6688/live/zb.php?token=ZY-ad6aVTfOIUA/MIm8TEf51SY5tgDmDXpO6saRwOnqJ5G7MwKU%2Bu7Jyg3F5y48CmmnOaABf6k&zy.m3u8
环球旅游,http://110.42.52.180:6688/live/zb.php?token=ZY-a436Epf77lGfUuo7uoV7xzVhYqbFVT0EiJrkQ0FdcYhYwACXtepXsZ9/zWn2oc5PahsknIk&zy.m3u8
熊猫频道1高清,http://110.42.52.180:6688/live/zb.php?token=ZY-871d5pOv1mIEaI%2BhiYVRjkZMkThe8%2BR8UE/hoRdhVqyhvlXqbfwY5Rw693RevuiL1JFBEWWQ&zy.m3u8
熊猫频道1,http://110.42.52.180:6688/live/zb.php?token=ZY-1c92mCAzeorH92NEiJ19tUYKoz3N4WJOKRABtGtBgu7QIn5MN48Wwdre1Nf9QiQjeqz/9A&zy.m3u8
熊猫频道2,http://110.42.52.180:6688/live/zb.php?token=ZY-77d1b1HmRGzYoju9g/mK7I1OQgrJOFHgPgPJjftH6XoW1SWKv5eRaPq5Qgz75TMQW/NKPg&zy.m3u8
熊猫频道3,http://110.42.52.180:6688/live/zb.php?token=ZY-822eOWVz1U658yH%2BOfLVs4ymDu%2BoPqP/828/KQXMlziJ4qAtnPeg5FdUEgvtD2sBvr83DA&zy.m3u8
熊猫频道4,http://110.42.52.180:6688/live/zb.php?token=ZY-4941j5Tm4QEku3ZrfPUDdRruzzqKoObDvu0yMAMPVJLWzTIZ1NO8m0td/7sqdxWHN23l2g&zy.m3u8
熊猫频道5,http://110.42.52.180:6688/live/zb.php?token=ZY-81e0dg%2BSLnJKBJrKrMmraEDpLUhlLpX6jdsZcjenRbtX37IReaeGWwMQzcid05U3SyltRA&zy.m3u8
熊猫频道6,http://110.42.52.180:6688/live/zb.php?token=ZY-6587OxJiMKz9/g/5mHbxoLcsMvQH09DC7zHH9NZsVC5FK32Ye0hfKKnsge52/wIpPsLvaA&zy.m3u8
熊猫频道7,http://110.42.52.180:6688/live/zb.php?token=ZY-5283sDvZWveRvOMaScmQi%2Bl09qQXubBJsPeiOUXbqsytGXPqTW/JNik/Oe3biMJjDzqLcQ&zy.m3u8
熊猫频道8,http://110.42.52.180:6688/live/zb.php?token=ZY-e3f8gzYm15Q4euVyCtIHNM3Fi7N8UU6SS%2BSqoriRXBfq8LX3WrOEAokUajBaz6FzfG20aw&zy.m3u8
熊猫频道9,http://110.42.52.180:6688/live/zb.php?token=ZY-40edLhSambMV4V9VRi1F/w/O8dMNbcKbLaHDWw8aNoD/Y/5DlcxLxf6%2BZXFCSC%2BSFJY7Lg&zy.m3u8
熊猫频道10,http://110.42.52.180:6688/live/zb.php?token=ZY-beffZcWOVbFoa78Fd8VQfCE/%2BMZ7ego%2B8PBTpw4qor4gi34vX2gzC60B3ZTTDc/wp0V1qXk&zy.m3u8
 健康频道,#genre#
高血压-1,https://m.douyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000d5oc49fog65ljec5pt10&ratio=720p&line=0
高血压-2,https://m.douyin.com/aweme/v1/playwm/?video_id=v2700fgi0000d47152nog65mg7si2mb0&ratio=720p&line=0
高血压-3,https://m.douyin.com/aweme/v1/playwm/?video_id=v0d00fg10000d5johtvog65qgcpf1jr0&ratio=720p&line=0
空腹哲学,https://sf5-hl-ali-cdn-tos.douyinstatic.com/obj/ies-music/7613678791877004058.mp3
