 央视频道,#genre#
武侯电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-514aK%2BeIml3N8FKKjSCLBM0C1H5Bc2N1fx6XtV4Ob3BNtiBSh9ezhZBRcrw9vEkStpvPcsk&zy.m3u8
温江电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-9490Xdzqxk/NN2dHye1itigx%2BBqqG8XQoLKKvSUJQsZ7wcevZ5HRLZPAtflIf9tVxseJjvc&zy.m3u8
新都电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-f17atg22NEckO4epDw6DqstMYkFy7kExJgjNu24Kx/iPgWyflrNmzEjz3Cye4xbglCcVgdA&zy.m3u8
绵阳江油新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-0a7a3qCujKWDmrCpLbDryv7BK/p3/B9qc7KbPi0elm7wshiuxdBWg/jniA0WpgN%2B%2BDctwiq8Dw&zy.m3u8
绵阳北川综合,http://110.42.52.180:6688/live/zb.php?token=ZY-5ce95cdSJU0mM52OrpXuOPNcasP%2Bl9eMBNQXC3wLkpujs3GXZXdcNJUymO/u0EZczia4rUogaQ&zy.m3u8
绵阳盐亭综合,http://110.42.52.180:6688/live/zb.php?token=ZY-3193CR8sNVrD4Fsewnm%2BJubfr/7io77Scp4DVAufgGZZMlfJV5CyZ1%2BPMWPQZME7/AkDDKO2aA&zy.m3u8
绵阳梓潼综合,http://110.42.52.180:6688/live/zb.php?token=ZY-5fcfXNTn%2BmP9QeTFGVmgS4QJ6O%2B/3YRYkt7rahydrCgAtM4HgiAyCDV9Thm3yw1axgy99SeD5Q&zy.m3u8
阿坝新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-16f6Lu9/vv7KsFPFRfJIBKowq240F0MQBOAZEbUz8HPT7h7bN5GOp5q7ZEyp2CD2Qjb5jERK2g&zy.m3u8
阿坝藏语综合,http://110.42.52.180:6688/live/zb.php?token=ZY-0cf6Zvnk1VQR0A9AN7JXp7m9HqooFlqZvwppUxLwrnPiT20T7KH7RaCxU1W4eG8Pq91dwRzugQ&zy.m3u8
阿坝若尔盖综合,http://110.42.52.180:6688/live/zb.php?token=ZY-7f2dfCbA86/LyYbdvKES79UpkHpTMB9GPZHAsrMJ0hSkvNm3A3Q0LPBug3c4v6tDPjrU%2BoRmaf0&zy.m3u8
内江东兴新闻,http://110.42.52.180:6688/live/zb.php?token=ZY-910eWdw8xiNeWn1fo7F/dUA3RHgGVVWo8khMyN8vyg7buAPasyVRlhkJc1UBdu0buoPe4Ow0Jw&zy.m3u8
内江资中综合,http://110.42.52.180:6688/live/zb.php?token=ZY-955cpHB58XEoa/VL4OtRp9AF%2BO3qcmW4IFnkTEuVegxylEP55FlcOGG4ol2dLCBWuF5145AuGQ&zy.m3u8
德阳广汉综合,http://110.42.52.180:6688/live/zb.php?token=ZY-1826V2qX5k4geySIDNpWkkvNTqWVbd/tijNhuxm6elyk/HYcFb%2BDWZMGhu2z0gVrAO8FmZ7k2w&zy.m3u8
凉山甘洛综合,http://110.42.52.180:6688/live/zb.php?token=ZY-9326dycdHPjRr09A4X6eAqF9IH56tUSk9LCB0Vq7LuJJVWsMaRjlgMYTTVjNlvcjFp0dO9VKew&zy.m3u8
凉山冕宁电视,http://110.42.52.180:6688/live/zb.php?token=ZY-0b19mn49vLlQbbGPg8HhKHOmMggh8KKB2K1EPrHZZb8KCT8cdoQ%2BmVsgqHl5EvYg0qiAqLSJAw&zy.m3u8
广安邻水综合,http://110.42.52.180:6688/live/zb.php?token=ZY-34aajCNGcLRoJ0Qbv12Su0HYdP1XkxdziNHVygHO75O%2Bkxvr5KtCBcrV8ViPXQf/4UNQVAIq7Q&zy.m3u8
广安武胜综合,http://110.42.52.180:6688/live/zb.php?token=ZY-acf59A2yFMYxlDF9EvKO4Xoqf0rPbwbEUqSs5loh%2Bfh1UeqEHbMSpza5TmRCqV033n7GzRf9AA&zy.m3u8
眉山丹棱综合,http://110.42.52.180:6688/live/zb.php?token=ZY-137104znY9K9C5CguUcI1HX%2BsGgytXdf2qb3AdQDWeLQcEXF7jzvlPDgx6YMXyWGqaYHxMT%2Bng&zy.m3u8
遂宁蓬溪新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-eff2lWUavLMp6k%2Bgfk1raygwZnu95pqkveyEqn/Jp/xoCwRC034%2B9dbyl/sq7dxHHJ%2B7FaRNdXty&zy.m3u8
南充综合,http://110.42.52.180:6688/live/zb.php?token=ZY-13acEw0q3Qr77tkV2JPHYk24Y%2BekkhKH3fdBLy2rZ%2BgDarU9g%2BwI7SAUaheG4e6nkpvv9sY&zy.m3u8
南充科教生活,http://110.42.52.180:6688/live/zb.php?token=ZY-fe79dh%2B%2BLMFq%2BFkzqSnGMtoG6z/n%2BGg69YGEQffwfppGXHqOwscevPBPGU6x7IbTDIRZr3Trqg&zy.m3u8

西藏影视文化,http://110.42.52.180:6688/live/zb.php?token=ZY-b876Wi5D%2Blu1bBMob9VzEarUIEwerOWJnoeUKpXUKUwWztQ10VvmJcxcRfPurt3HB6ksI60&zy.m3u8
察隅电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-59e4wHjdJBO%2BZaZSL6LeVOFNxLeBfQfxq2jI//sT9sZoybMMlwDldKGqyR8LB351yS%2BvuUdCwR0&zy.m3u8
日喀则汉语综合,http://110.42.52.180:6688/live/zb.php?token=ZY-a445TGA1uImqitCiojVuQifMrGeBMTQ71JCrrl4aa%2BxSS8VfAp7/IpLXswdCKjtL9zjbsnv62D8&zy.m3u8
日喀则藏语综合,http://110.42.52.180:6688/live/zb.php?token=ZY-e109o%2ByLxgiZeT%2BqaaPOEno8qqpvJUWPSeDYvS4mO0RQMV/Ehak3YKHZkaJDHNKipZ6ZcSU8nXs&zy.m3u8
拉萨综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-8478w53nVJLILepz4WH/jViArhwVRyN77TYV18aR%2BOjEtcMZrBhXFJSV/P%2Ba2PoF6vnlfUQ%2BbA&zy.m3u8
拉萨文化旅游,http://110.42.52.180:6688/live/zb.php?token=ZY-b1eejJRYejiZdRbS9ppbTmrosl8Qf1xWnARAP/dX34480HNmTTkWSm8KENgpLeDPJ13wUYXEKGQb&zy.m3u8
拉萨藏语综合频道http://110.42.52.180:6688/live/live.php?token=TOKEN&id=lszyzhpd

贵州公共频道,http://110.42.52.180:6688/live/zb.php?token=ZY-2af1Gzd6Q5hZbXdTL7wRzH5MExS4lXJ7kT/QetNGcsel9lQ%2BLqoCExiW9BxEi6Sd65%2B4hQPYbw&zy.m3u8
贵州影视频道,http://110.42.52.180:6688/live/zb.php?token=ZY-d9f3ku1Y5BwIQStSgsXS4FAphM7egp61BTM5IyaGd726Sd5zLoyjNah6VxOBlqiH1CPzzPq6NQ&zy.m3u8
贵州生活频道,http://110.42.52.180:6688/live/zb.php?token=ZY-f7cbRVqmWHJ8Q8iu2AxakxNK5XgR0Chw4rZmM3fddmBe0xrTAZzlUN4nab%2BAS6tORVd1ipQt/A&zy.m3u8
贵州乡村频道,http://110.42.52.180:6688/live/zb.php?token=ZY-995fI5vMvpBxROMt9oD2Fa5mesWfYLEDCq%2BGWEDH1sbRoWLjGejocdhodA0dmTjxlqCSxq/Upg&zy.m3u8
贵州科教频道,http://110.42.52.180:6688/live/zb.php?token=ZY-78d0EWi5C0DX9zMO17I7%2BSRdLPu14DNLIxF6MnPZ1ixAswltF6nXIlLqqCYXDEvhnT2tG5TAQw&zy.m3u8
贵州经济频道http://110.42.52.180:6688/live/live.php?token=TOKEN&id=gzjjpd
贵州家有购物,http://110.42.52.180:6688/live/zb.php?token=ZY-de061/Zs72sm/YDddhkLMUGog9Mb2oojsWK/lYQla5Npyhrsshc6yl%2BowHPtlXogywCJbvZCyrF0&zy.m3u8
贵州移动频道,http://110.42.52.180:6688/live/zb.php?token=ZY-3917kRZenCdSGrTR0HK1F7CI/EuQsVHSAtDTn3o8pCuIS0%2BVHrXhUsQQxJSnDv557X5DCFlTCg&zy.m3u8
黔西南综合,http://110.42.52.180:6688/live/zb.php?token=ZY-be1fBSllFlRmSGk4vokSAOELJM%2B5Fks5LH%2Bhoo2kZMgE03fM2hIORkVevFJayz1C7qIRh1kF&zy.m3u8
黔西南公共,http://110.42.52.180:6688/live/zb.php?token=ZY-bca8krbwd1N6xscMQIM4xSwyHqPwwEDDtDV8S4xYbLXY%2BcbmT6UfmLLkiklOteJkiwhngbSs&zy.m3u8

辽宁广播电视台公共频道,http://110.42.52.180:6688/live/zb.php?token=ZY-7a27q%2B17/KYmXmrfBSQXSVzUCdt6ESBoLTVvc/7eOmSvXQm0I3ZtObMZ2AB0aIZIim0Ud3CNQsaFbA/I&zy.m3u8
辽宁广播电视台生活频道,http://110.42.52.180:6688/live/zb.php?token=ZY-f1ceSzzYk%2Bwcs8SirdirRt0yGMP7FEi%2BOXhrfvmRMx8is187B7wVt1dCbiZS8ETXrP%2BxQNos7sWYN%2BJ%2Btg&zy.m3u8
辽宁广播电视台体育休闲频道,http://110.42.52.180:6688/live/zb.php?token=ZY-9fb279HI%2BWZ7ioQUzC76Kt9uzDDrIA2hdrL0jLf0oWCIV96yLIS5BKTClAS6zqV%2B0RZSVG0XeFqyUh0cQuQ&zy.m3u8
辽宁广播电视台影视剧频道http://110.42.52.180:6688/live/live.php?token=TOKEN&id=lngbdstysjpd
大连新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-f065ANN88JrR7B4kn6Jj03w0e%2BKKry6VRDacqMbHGinO4TrYg1ypAtgPMuLgXxInTXPYnmoGqA&zy.m3u8
大连生活,http://110.42.52.180:6688/live/zb.php?token=ZY-d32duOkidOpQ3rmFE1mrf5LzsWz939kzTlI2WbR1RA165kvajbpXONBhAgGgkWyYtBkvK4fPWA&zy.m3u8
大连文体,http://110.42.52.180:6688/live/zb.php?token=ZY-ba3dDTt6wimaR41DGpdmyFSieAQrfIxkdGk8RNpHsHc4SetrpL2QXk%2Bwdr0T5Tf%2B7Z7JAqB8KQ&zy.m3u8
大连乐天购物,http://110.42.52.180:6688/live/zb.php?token=ZY-7ac2W7k6D1UOZ03qk2hOZbelkc7FfROg1AQ1RHYa2rjIOr10D7D8%2BDKJ3Z2MyAcHpQrhWWSC6w&zy.m3u8

福建综合,http://110.42.52.180:6688/live/zb.php?token=ZY-ec99EfXjLmYi2OtZgoLYQJXikmQudvpGUnVGwK2ybIwHg0MsnyxLRRD6yRKuetU/gRgpg8I&zy.m3u8
福建新闻,http://110.42.52.180:6688/live/zb.php?token=ZY-00a4AhpnjbGclbH27Bz/a4kZDfaxf9vc6EbZVfIOMXF0Fm2IOSVKIXrUmy9smpB78aRqNa4&zy.m3u8
福建乡村振兴公共,http://110.42.52.180:6688/live/zb.php?token=ZY-18484PPMnxEv8i0rhJsYpgoAyClbHiAAce5gF02CgDYIysNVlOiSCXvAMpkipo7Yxt4tz1s&zy.m3u8
福建电视剧,http://110.42.52.180:6688/live/zb.php?token=ZY-c11bdkwAOgiIW61Kt31SEorc63CPippMO1yYy535/ygMjxBCREOgJAUzcJxJp9Zd9QK3DBwu&zy.m3u8
福建旅游,http://110.42.52.180:6688/live/zb.php?token=ZY-cff25HkmEx5GSvqXqzM9yM6vWpU1djR9HPepNfvUyoxvOjStHsP8bbz%2BKlTtHHsP9Qx/JJc&zy.m3u8
福建经济,http://110.42.52.180:6688/live/zb.php?token=ZY-cf87opijw7nwJtgl%2BQYn31cpwNzIIrrICmDSbjRVoD3Y2bemIwDTh0nM6piVPRskAL8J7rM&zy.m3u8
福建文体,http://110.42.52.180:6688/live/zb.php?token=ZY-6af17HtYd%2B7CfIdDRFRXubd4D3Iu3CZPCeM3JqiOpKcITcPHvzT5WWgkCuKowWuQFmw%2BeEo&zy.m3u8
福建少儿,http://110.42.52.180:6688/live/zb.php?token=ZY-85300zPBcLV0ln8bvy%2B9i02odb6zH92Wnu89JuUqxla25esZE1qJEbij2saMRWD5GjJRveY&zy.m3u8
福州新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-88b3%2BDWAdN03FIgWpxkzkxjIRVqKnKDceiqyA/pMGBXdnLtVqlSjyLGu1soFwv%2BkRt7dyw&zy.m3u8
漳州新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-db45KtG89JmXi46floaeAFD0yGekNRJhy3eGxE%2BWJ0Zy64uj65RfhaBoaRirIAu1m/BeBQ&zy.m3u8
泉州新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-a759OG787md8X/PO9ECgUZHQxx5aTUi%2BJ%2BNRLPlgPMJcRo6CQSSlzeqYG/e7gyVPLV7Whg&zy.m3u8
三明综合,http://110.42.52.180:6688/live/zb.php?token=ZY-d8f75oZ1Sc8CrMcCr52kBdRizj7Uzv7idWmlwmZG%2BJGquXJWVu03gLIrqy3YseH4tMTbFA&zy.m3u8
莆田综合,http://110.42.52.180:6688/live/zb.php?token=ZY-d6e8x5dt2OJMbMMByQu8e1WMbxpozZ8RkxgY6xu/mNnVJijszrBApBOaYiTdCgpXc2grdg&zy.m3u8
南平综合,http://110.42.52.180:6688/live/zb.php?token=ZY-1186S0byQZvs9aENAjbMO7aRH0HEl1ooOC2NV9Yr2VY/vpaSZbXvceoIZ3VLjBdOyp9dNA&zy.m3u8
龙岩综合,http://110.42.52.180:6688/live/zb.php?token=ZY-1188gLIZo3vWAuUVbtG//lh0Zk%2ByvmwSZL51XMb2dKjpCG6YGDqv7eArA5tMzKCPcfYafg&zy.m3u8
宁德新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-3deaQ6hwA9aGO8NVKCzf5ahjQG%2B5Hntonc1CA0ISX5cqqgiD9hpIyGRp0WqTe%2Bffn5xsNA&zy.m3u8
平潭综合,http://110.42.52.180:6688/live/zb.php?token=ZY-e92eJWV83CPoukEV9Vx1MSoLSSHmc%2B%2B%2B6ALg94qtU2p2yqdVcNnxG3IkVL3xlAz%2BwO5hgoc&zy.m3u8

广州综合,http://110.42.52.180:6688/live/zb.php?token=ZY-7d019jIkHJE97qK1Ty1EeBkv9Lnhxd6odBKqOmMiTBYfsHI7/%2BTy8N96J%2BxW673Ccp884kI&zy.m3u8
河源综合,http://110.42.52.180:6688/live/zb.php?token=ZY-548evqfidMaN8ILDrO3r9GQKXbFX16AL8mCROROEDa5AIfKli%2BzqwTZa9L5iYD2v3lM16qc&zy.m3u8
中山综合,http://110.42.52.180:6688/live/zb.php?token=ZY-cc3cZV8kvOPIO8iDPwt/l3Rr41CRKLOYUZU9GAafz/AJ0MevQZ92TxgNgTVkEzTnAG7qL3Y&zy.m3u8

重温经典,http://110.42.52.180:6688/live/zb.php?token=ZY-dc00KCzpVlDxI95O/hWPOxl0t/SN1UnXl1W9//O4JAQA0qHdCxC596%2Bd0BxFXDusUTK5Qt8&zy.m3u8
1905电影网环球经典电影轮播,http://110.42.52.180:6688/live/zb.php?token=ZY-fbd1Qf6t847L5GH0qdSjZTqbrkxTkEIJx8PK/yHfE9lUT8xujfJwYHvoyaxGwbMkB/s9jIb%2B0hvL&zy.m3u8
1905电影网流金岁月电影轮播,http://110.42.52.180:6688/live/zb.php?token=ZY-8c08XO8Lih3BsBF2MtTAzZYjue0r2PaD0Tq7p3k72JlltbbpIen4kTbyXAOr21UUAbH6UqHvVY4r&zy.m3u8
重庆新闻,http://110.42.52.180:6688/live/zb.php?token=ZY-6b99wX8%2BvG3y7D/uwagqdpdpQR5Prw%2BRLWAKPmLWk5ae4mGLJdacxYbH7oIPESkpJ47HIcc&zy.m3u8
经典动画大集合,http://110.42.52.180:6688/live/zb.php?token=ZY-092771woas/QVV0DzuaRrRrZyWRWJvRGNSD86aQluWthaaqo8rln2Xa3xFXRqkSysYjuMJMlJmo&zy.m3u8
经典香港电影,http://110.42.52.180:6688/live/zb.php?token=ZY-7494n1o4rmdJ4NU82Y26NQFsPk1qeHCUP8ybLTm3jtlGkCe%2BmeLGOX7q04hJmm9w2uC1Wych1A&zy.m3u8
抗战经典影片,http://110.42.52.180:6688/live/zb.php?token=ZY-01bfjUXzMXc5Hni6itvAtCrQgr4AUB36uAtZyX/4bNDtmOdjUeARrBnDkfCAFV1BijAVWTERFw&zy.m3u8
新片放映厅,http://110.42.52.180:6688/live/zb.php?token=ZY-3a27fLf5R5WvqwXrz9kTU7CBixfNNxGKKxZnDcmO9VzlPElsf7LyDPlq5NnTuhm7MCLOT3tD&zy.m3u8
CHC影迷电影,http://110.42.52.180:6688/live/zb.php?token=ZY-4c7dSt9qedrfoFe9D/AWbOonTBPbPDQW4NnovCtxPbqE09RUGF7HQZcGQOEwMS4PyEUThEcKtT8&zy.m3u8
CHC动作电影,http://110.42.52.180:6688/live/zb.php?token=ZY-7f7bUGCI6oHe/ih0tmoFu6HRKpKYDZbTLIHl5F5ecf8oB69r1/UsFpTHU1SkqyWnkPNhtXS8zjM&zy.m3u8
CHC家庭影院,http://110.42.52.180:6688/live/zb.php?token=ZY-e479GVRc%2B08teZ6yM1Pf5RHJp6GdOUP2tqGCxOt22wYZaz%2BlYnTJTmy4dioxeWHilRRbx55BalE&zy.m3u8
和美乡途轮播台,http://110.42.52.180:6688/live/zb.php?token=ZY-a74egIBTVcauiqHMntGq3EJgxae9z63157xmHbnJTrhSGIVsZp6l1S9pC%2BZrWg4PROKnPje1Q1k&zy.m3u8
南方影视,http://110.42.52.180:6688/live/zb.php?token=ZY-723bvogbEexpYTJHELgk%2BPJFFOpNS68vSgRvw0qXraxL60zpyz8aavgLAvCp5EcogHQDOf0&zy.m3u8
赛事最经典,http://110.42.52.180:6688/live/zb.php?token=ZY-a716ygs9TuUv97J/eHoqtGL2DTahsWDX39DgMJgLpBTOxop6heM3suwAbKxntaV92GdXTXX4&zy.m3u8
体坛名栏汇,http://110.42.52.180:6688/live/zb.php?token=ZY-7897yci3PyBVNvMpaxUPQWwO%2BNErduDcxiCLm%2BijuaRe2uIVrw8gUgraaS3TVkL0amsnr/GC&zy.m3u8
四海钓鱼,http://110.42.52.180:6688/live/zb.php?token=ZY-8cdflTyjLdZTb246LLyjKgLiqRcygFb4HJrdx4zdmUiQoR1ZHFpTDRJLzY0wQlrGNpcnN5Y&zy.m3u8
武术世界,http://110.42.52.180:6688/live/zb.php?token=ZY-778c5dRwRFPiV6VmhoJYVZmKZ6sUW1tpkDCGf4wW9MWhZ3rPIHezuUOIb%2BzZrLSPDL29tAU&zy.m3u8
最强综艺趴,http://110.42.52.180:6688/live/zb.php?token=ZY-5f03CH/54IQoEMnFzWoIdxwnD3yd3a65o/JlPCf0qxeevuj3sxJnIJtzJ7T3Ixrnn3J%2BU5rb&zy.m3u8

杭州生活,http://110.42.52.180:6688/live/zb.php?token=ZY-f238vjFVMYYPf7%2BcN8iToHH0ke5hYCm7SjAkdpZoMWGKoaAh49XsPA1yKEA3u8Zfo0Zw4vw&zy.m3u8
24小时轮播,http://110.42.52.180:6688/live/zb.php?token=ZY-2d3fFufIv7wcv2dTd8USX05qMMfOk2sjAbGzkCrHWHlYzXt1C7leBC8O/jU5wsSnk5CrveCP&zy.m3u8
传奇剧场,http://110.42.52.180:6688/live/zb.php?token=ZY-3be5xzjYOmucAqTfx78027xcSoKKuIX7PpinZs4u8W5we7YzqKYOEqVl8V%2BYhrR5gYndxtQ&zy.m3u8
热血剧场,http://110.42.52.180:6688/live/zb.php?token=ZY-46c8QjaqOMWsOodxFRyAi7mGtwPLWXMXbPIQt4OKDsg95UmKOgw56G0dKaIYCr56nbw7NGE&zy.m3u8
往昔影院,http://110.42.52.180:6688/live/zb.php?token=ZY-8f1daN6OaZgj6JPypCz5hfGlZY9UQxuMTHIrMRK/Qyz2NXooLlZRmWk9gBo4v2gHPSXicr8&zy.m3u8
生活剧场,http://110.42.52.180:6688/live/zb.php?token=ZY-c10d8BnDowQUVuDALLls7%2Bpr9aUAd4gV14%2Bq8P2%2BWORRgRufhsgRmV83ks3vtCzBHhY9z9I&zy.m3u8
国产佳作,http://110.42.52.180:6688/live/zb.php?token=ZY-0d42XJzqV%2BuudbTNMWiAkLvrQL4Cu9reJlLS8ZLOjR%2BdoIojy84csHCdbfBh34TEOlJyeAQ&zy.m3u8
岁月男神,http://110.42.52.180:6688/live/zb.php?token=ZY-3444itMAACEpeBr914K3Pwta1Rt7rRlqENoEnsZZA31XT4MfKFAe78Am61X269NGo7Krm60&zy.m3u8
心动投送,http://110.42.52.180:6688/live/zb.php?token=ZY-f251MoIS8ZTFFnpKPi4bnQ61AkTpJccCmivhl09srQey4rsvt/M8oYJdGk4tM8Dop5EOlwM&zy.m3u8
宅家剧场,http://110.42.52.180:6688/live/zb.php?token=ZY-c31fF0lgL%2BLtIoY%2Bgswyp247v1JPOJaxgNehz0JYcS4Z33FXk0N%2BM2UyQ78ba8zC4F91W8o&zy.m3u8
怀旧经典,http://110.42.52.180:6688/live/zb.php?token=ZY-576cSgG7su3SSNhO9Ba1vRuCI/IAUebaTKHAR25mr4XEu5NpczjGiUbuuGl72cgyGEji6uQ&zy.m3u8
放映厅,http://110.42.52.180:6688/live/zb.php?token=ZY-bf4dLXf158lVBSSx9PQrVrs8GaiOt1jp%2BAzXIJgh03UNr%2BCZSDHN4kSDGrd9Q%2BrG4X53iA&zy.m3u8
红色经典,http://110.42.52.180:6688/live/zb.php?token=ZY-27d7t20uVtRrX/M0sRyLQaNbR7Z3ZioXXf5d6b4EwZkxDYNZM57o1uscvzOqvRJL43YW5ZA&zy.m3u8
大咖面对面,http://110.42.52.180:6688/live/zb.php?token=ZY-1445KSbFSkr7Sbam3zC4DbMBHtekFemppRFyH%2BMSS0bgRk0AVXIX1UJVdjvJ31TLjckA2AWI&zy.m3u8
周润发系列,http://110.42.52.180:6688/live/zb.php?token=ZY-7d57wdIhue0v8%2B%2BexDg1NcNqkX6GQkkSYWqvVfzVX7DmVofgqtAr7jvL7TcNjpZQhI6remf8&zy.m3u8

中国天气,http://110.42.52.180:6688/live/zb.php?token=ZY-7512kZ5w1Ef5wo4Rp8N%2B8IYcW01rCUYC099W9HOGMnUmK06Ceie1G2InD7hDQmzVg6Za%2Bw8&zy.m3u8
中华特产,http://110.42.52.180:6688/live/zb.php?token=ZY-e2a7RP08gNffN8w%2Be79L8JrZyXKQj9QjZVeGM9Z09K4Y8zfQI2iDNzDT%2BlTXTUhCuvdai3Q&zy.m3u8
环球旅游,http://110.42.52.180:6688/live/zb.php?token=ZY-69b81uuqA2U7BwN1m/lkhhS7IWv7m8K3VfpU4wtJ/lDqmodQDs6xn80QuTEGZakIf0HGFr4&zy.m3u8
熊猫频道1高清,http://110.42.52.180:6688/live/zb.php?token=ZY-1933rAiKf0YbWnNXvyxC5SBgIeU2NKLt13ND0MqXuOpM9czkPv4FFPQmKQxbYJQxSvk39Ppl&zy.m3u8
熊猫频道1,http://110.42.52.180:6688/live/zb.php?token=ZY-a591UvQcQmKnFLvsdSFAu%2BNcy%2BD%2BxdIZhAXnl6Fi0KaeInMU%2BcYLuDu3d0trMxzi2uQiZg&zy.m3u8
熊猫频道2,http://110.42.52.180:6688/live/zb.php?token=ZY-c53bwAMqQd8zs4X8IGk0YAMcvcDZCZy2At0Xi25KZiyx76M2cKrfqwud54SO/ujAXgqrRQ&zy.m3u8
熊猫频道3,http://110.42.52.180:6688/live/zb.php?token=ZY-4f1ejOrhgBkDRZ8v7FDqE0fV3uWMVpW/sdZQTs%2BnYoKZIIxAsvMWclTTwtecFnmF%2BmavZw&zy.m3u8
熊猫频道4,http://110.42.52.180:6688/live/zb.php?token=ZY-9047tX5Qv3NPWvOadriMWv0PYUgNm/kzoRTvWN/LoNSs081wNTF/nnuCQrZbXsrrVK59Pw&zy.m3u8
熊猫频道5,http://110.42.52.180:6688/live/zb.php?token=ZY-ff52lw4IXYko2jDN0ZzwZ88aDCU19DwVmxZCDOUjuQvVMnRQu3ZaM5OxYlmwBtj0dcm3bw&zy.m3u8
熊猫频道6,http://110.42.52.180:6688/live/zb.php?token=ZY-3c72Aw2BFkOcI1yrmzWV7J32wHvT%2BhPiDYwfPbb8buiBw8yLoxlQKGYfIKjejaFlW%2BVQAA&zy.m3u8
熊猫频道7,http://110.42.52.180:6688/live/zb.php?token=ZY-651bHxqnWw14qW10FPran2igiWJMXslxEDeGsKNxATS24HnGfw0KOzK5Gh4tsjsO%2BwOHGA&zy.m3u8
熊猫频道8,http://110.42.52.180:6688/live/zb.php?token=ZY-7136vYVStu5Xk8ak0vkIfE0bkye9awb0v%2B0KHK2RnaNbOKJZKf/hzRCAl2HX5aeiEfh6kQ&zy.m3u8
熊猫频道9,http://110.42.52.180:6688/live/zb.php?token=ZY-550fG57wm/0Vb%2B3sOlwq14dJ6yYgJefD7FYPzLE0%2BsHjxUuSRjMFEkp%2B9E2JoffoVuEz4w&zy.m3u8
熊猫频道10,http://110.42.52.180:6688/live/zb.php?token=ZY-0421HwvzsSDzJVTs54ZQn0xJptE2jqMKY9VMkNpNq3I7kQc7Pvvif/l5MIyskOtFbIVtweY&zy.m3u8
